flight_id,time_seconds,timestamp,rpm,map_kpa,fuel_flow_lph,oil_temp_c,oil_pressure_kpa,cht_1_c,cht_2_c,cht_3_c,cht_4_c,cht_5_c,cht_6_c,egt_1_c,egt_2_c,egt_3_c,egt_4_c,egt_5_c,egt_6_c,tit_1_c,tit_2_c,altitude_m,airspeed_mps,vertical_speed_mps,ambient_temp_c,voltage_1,voltage_2,current_1,current_2,fuel_qty_l_litres,fuel_qty_r_litres,pitch_deg,roll_deg
FLIGHT_02,2647.0,2022-04-17 13:32:48,2471.0,51.50697669,52.8064974,81.45,346.87522467,131.38333333333333,132.48333333333335,136.80555555555554,132.7277777777778,132.85,127.27777777777779,702.2111111111111,709.4444444444445,708.1111111111111,709.9444444444445,704.0833333333333,702.2388888888888,703.8944444444444,715.0055555555556,154.92984,46.13019348,-1.9899376000000002,16.0,27.7,28.7,0.7,,150.81081408,151.68145884,-3.89,0.12
FLIGHT_02,2648.0,2022-04-17 13:32:49,2477.1,51.33765724,51.595165560000005,81.49999999999999,346.94417224,131.55,132.61111111111111,136.94444444444443,132.8611111111111,132.99444444444444,127.39999999999999,700.9666666666667,707.4888888888889,706.2333333333333,708.5166666666667,702.6999999999999,701.4833333333333,702.7777777777777,713.5888888888888,152.5524,45.18361652,-2.1699728000000005,16.0,27.7,28.7,0.8,,150.65939759999998,151.49218824000002,-3.89,3.61
FLIGHT_02,2649.0,2022-04-17 13:32:50,2471.1,51.30379335,50.61095844,81.51666666666667,346.87522467,131.69444444444446,132.71666666666667,137.1,132.98333333333332,133.13888888888889,127.51111111111109,699.6277777777777,706.9611111111111,705.0,708.0999999999999,701.9611111111111,700.4833333333332,702.2611111111111,712.6888888888889,150.60168000000002,46.03244912,-2.3043388,16.0,27.7,28.7,0.8,,150.0915858,151.49218824000002,-3.8,3.89
FLIGHT_02,2650.0,2022-04-17 13:32:51,2464.8,49.74605441,50.3459796,81.52222222222223,348.1852285,131.85555555555553,132.85555555555555,137.24444444444444,133.11111111111111,133.2888888888889,127.64999999999999,698.75,705.8611111111111,703.1833333333333,706.9722222222222,700.4777777777778,700.1777777777777,701.3444444444444,711.4777777777778,149.13864,45.64147168,-2.2030944000000003,16.0,27.7,28.7,0.8,,149.86446108,151.00008468000001,-5.27,2.6
FLIGHT_02,2651.0,2022-04-17 13:32:52,2464.3,48.28990714,49.210356,81.53888888888889,348.04733336,131.9777777777778,132.96666666666664,137.4111111111111,133.2277777777778,133.42222222222225,127.77222222222223,696.6388888888889,704.4222222222222,701.2055555555556,706.2833333333333,698.7444444444444,698.8944444444444,700.1555555555556,709.9,147.18792,45.157894320000004,-1.6308324,16.0,27.7,28.7,0.8,,149.18308692,151.37862588000002,-5.65,-0.24
FLIGHT_02,2652.0,2022-04-17 13:32:53,2468.5,45.88557095,46.9391088,81.56666666666666,347.97838579,132.11111111111111,133.07777777777778,137.57777777777775,133.34444444444443,133.56111111111113,127.90555555555557,694.9333333333334,703.3555555555555,699.1333333333333,704.7833333333333,697.4888888888889,698.2888888888889,698.9333333333333,708.2722222222222,144.78,45.24020536,-1.7344136,16.2,27.7,28.7,0.8,,147.4417974,151.94643768,-5.7,-0.92
FLIGHT_02,2653.0,2022-04-17 13:32:54,2472.4,45.242157039999995,45.91704756,81.62222222222222,347.28891009,132.23333333333332,133.16666666666666,137.75,133.45555555555558,133.67777777777778,128.0222222222222,693.3888888888888,703.0333333333333,697.3000000000001,703.838888888889,696.9833333333332,698.8611111111111,698.2611111111111,707.2666666666667,142.12824,44.885239,-2.2610572,16.2,27.7,28.7,0.8,,147.51750564,151.75716708000002,-5.35,-2.04
FLIGHT_02,2654.0,2022-04-17 13:32:55,2461.5,44.971245919999994,45.614214600000004,81.64444444444445,348.1852285,132.35555555555555,133.26666666666665,137.91111111111113,133.56111111111113,133.8111111111111,128.15,692.3722222222221,702.8777777777779,694.9722222222223,702.2611111111111,696.25,698.9055555555556,697.6888888888889,705.9055555555556,139.20216,44.72576136,-2.662174,16.2,27.7,28.7,0.8,,146.38188204,151.49218824000002,-4.37,-1.31
FLIGHT_02,2655.0,2022-04-17 13:32:56,2458.8,45.10670148,45.31138164,81.64444444444445,347.97838579,132.46666666666667,133.35555555555555,138.07777777777778,133.6611111111111,133.91666666666666,128.26111111111112,691.8833333333333,702.3444444444444,693.0833333333333,700.7722222222222,695.5388888888889,698.8888888888889,696.6222222222223,705.0555555555555,136.18464,44.35536168,-2.7182572000000005,16.2,27.7,28.7,0.8,,146.38188204,151.75716708000002,-3.86,-1.63
FLIGHT_02,2656.0,2022-04-17 13:32:57,2468.9,45.0389737,45.19781928,81.65555555555555,348.32312364,132.57777777777775,133.42222222222225,138.2277777777778,133.75,134.03333333333333,128.33888888888887,691.4,701.8666666666666,691.8944444444445,699.6333333333333,694.7944444444445,699.2111111111111,695.8555555555555,704.1999999999999,133.71576000000002,45.07043884,-2.673858,16.2,27.7,28.7,0.9,,146.83613148,151.90858356,-3.48,-2.25
FLIGHT_02,2657.0,2022-04-17 13:32:58,2461.4,45.17442926,45.15996516,81.67222222222222,348.1852285,132.66666666666666,133.49444444444444,138.34444444444443,133.82222222222222,134.12222222222223,128.4388888888889,690.8888888888888,701.1166666666667,691.3333333333334,698.8555555555556,694.0277777777777,699.3,695.2055555555555,703.838888888889,131.70408,44.83893904,-2.4490680000000005,16.2,27.7,28.7,0.9,,146.91183972000002,152.02214591999999,-3.54,0.31
FLIGHT_02,2658.0,2022-04-17 13:32:59,2438.0,45.61465983,44.89498632,81.72222222222221,347.42680523,132.75555555555553,133.56111111111113,138.48888888888888,133.91666666666666,134.21666666666664,128.53333333333333,691.4888888888889,700.6333333333333,690.55,698.7555555555556,693.9833333333333,700.0333333333333,694.7722222222221,704.0277777777777,129.23520000000002,43.599129,-2.43332,16.2,27.7,28.7,0.9,,146.64686088000002,152.28712475999998,-3.21,1.21
FLIGHT_02,2659.0,2022-04-17 13:33:00,2456.1,45.3776126,45.12211104,81.7611111111111,347.77154308,132.82777777777775,133.6222222222222,138.61111111111111,133.98888888888888,134.3,128.61666666666665,690.9666666666667,700.4888888888889,690.061111111111,697.9611111111111,694.1277777777779,701.0944444444444,694.4666666666666,703.8166666666666,127.43688000000002,44.53027264,-2.4139144000000003,16.2,27.7,28.7,0.9,,147.40394328,152.21141652,-2.97,2.86
FLIGHT_02,2660.0,2022-04-17 13:33:01,2447.7,43.887601440000005,44.630007479999996,81.75,347.70259551000004,132.90555555555557,133.67222222222222,138.72777777777776,134.05555555555557,134.38333333333333,128.66666666666669,690.3944444444445,700.25,689.1833333333333,698.0444444444445,693.9222222222222,700.6055555555555,694.1277777777779,703.0777777777778,125.8824,44.54570596,-2.1794724,16.2,27.7,28.7,0.9,,147.21467268,152.02214591999999,-3.9,0.56
FLIGHT_02,2661.0,2022-04-17 13:33:02,2346.9,40.90757912,40.95815784,81.76666666666667,344.46205972,132.9777777777778,133.7222222222222,138.8388888888889,134.12777777777777,134.46111111111108,128.7388888888889,691.7555555555556,703.2611111111111,687.5222222222222,697.0388888888889,693.9444444444443,704.75,695.0,701.9055555555556,123.96216,44.31935060000001,-2.0527772,16.2,27.7,28.7,0.9,,146.8739856,152.1735624,-2.44,1.78
FLIGHT_02,2662.0,2022-04-17 13:33:03,2311.0,41.00917079,38.95188948,81.78888888888889,341.56626178,133.0388888888889,133.75,138.92777777777778,134.17222222222222,134.53333333333333,128.79444444444442,692.2555555555555,703.4388888888889,686.2444444444444,696.3222222222223,693.3833333333333,705.2666666666667,694.3499999999999,700.1944444444443,122.3772,42.97665176,-2.2027896,16.5,27.7,28.7,0.9,,146.94969384,152.21141652,-2.6,1.94
